OBJECTID,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH,Shape_Length,Shape_Area,geoid,census_tract_name,total,white,black,asian,latino,other,percent_white,percent_black,percent_asian,percent_latino,percent_other
49381,37,183,052407,1400000US37183052407,37183052407,524.07,Wake,NC,North Carolina,"Census Tract 524.07, Wake County, North Carolina",4291,373,6544,0.9933,0.3503,0.9933,0.5126,0,0.7852,0.6743,0.775,2.2345,0.631,0.9625,0.6198,0,0,0,0,1.5823,0.7815,0.3853,0.3434,0.111,0.8397,0.0399,0.7731,0.7666,0,1.5397,0.7697,0.4631,0.4631,0.4631,6.6593,0.6612,0.6588,0.6588,0.6588,0.6243,0.4642,0.286,0.8399,0.7192,0.7616,0.2251,3.9203,0.5957,0.0953,0.2353,0.2283,0.6454,1.2043,0.0614,0,0,0,0,5.7834,0.3321,0,0,0,0,0,0,0,0,10.2,0.55,37.79,20.76,39.29,0,0,0,0,100,47.88,14.92,99.23,100,0,42.22,46.8,36.5183,9.1,3.3,61.7,34.2437,12.3,9,7.8,18,8.8,2.7,0,0,25.1,9.2,4.3,14.2,6.9,0.1349,0.3389,0.0881,0.0765,0.5265,0.084248124,0.000359452,1400000US37183052407,"Census Tract 524.07, Wake County, North Carolina",4291,2283,1244,245,435,84,0.532043813,0.289909112,0.057096248,0.101374971,0.019575856
49382,37,183,052408,1400000US37183052408,37183052408,524.08,Wake,NC,North Carolina,"Census Tract 524.08, Wake County, North Carolina",3586,479,1046,1.9091,0.7892,1.5091,0.8408,0,0.7835,0.6441,0.7756,2.2032,0.6219,0,0.6498,0.9844,0,0,0,1.6342,0.8001,0.3853,0.3289,0.272,0.9862,0.08,0.6494,0.7666,0,1.416,0.6894,0.4631,0.4631,0.4631,6.7027,0.6703,0.7492,0.7492,0.7492,0.9747,0.8203,0.5111,0.9613,0.9632,0.8154,0.5216,5.5676,0.8949,0.0111,0.8351,0.0667,0.838,1.7509,0.2875,0.6427,0.3832,1.0259,0.6776,9.0936,0.8388,0,1,0,1,0,2,0.4,0,10.19,0.52,37.81,0,47.46,68.97,0,0,0,100,46.5,12.92,72.11,100,0,42.22,60.5,72.4205,20.7,4.9,85.2,53.3737,14,17.1,2.3,27.7,5.8,7.9,2.8,0.1,25,10.7,2.6,20.2,8.1,0.1311,0.7373,0.0122,0.174,0.9445,0.042549598,0.000103134,1400000US37183052408,"Census Tract 524.08, Wake County, North Carolina",3586,1415,1088,256,689,138,0.394590073,0.303402119,0.071388734,0.192136085,0.038482989
49383,37,183,052409,1400000US37183052409,37183052409,524.09,Wake,NC,North Carolina,"Census Tract 524.09, Wake County, North Carolina",4286,470,1375,1.4969,0.6217,1.2969,0.7262,0,0.7817,0.6441,0.7618,2.1876,0.6173,0,0.4535,0.9955,0,0,0,1.449,0.7342,0.3853,0.2916,0.16,0.8369,0.0394,0.6673,0.5,0,1.1673,0.5595,0.4631,0.4631,0.4631,6.1039,0.5406,0.7188,0.7188,0.7188,0.983,0.391,0.7397,0.9934,0.9626,0.8944,0.3521,5.3162,0.856,0,0.0538,0.114,0.7399,0.9077,0.0292,0.5665,0.9665,1.533,0.8944,8.4757,0.7563,0,0,0,1,0,1,0.2,0,10.18,0.52,37.43,0,8.77,100,0,0,0,100,42.95,14.28,76.9,51.38,0,42.22,55.4,75.3786,7.7,7.2,99.3,53.2889,17.6,12.4,0,10,6.9,4.4,1.4,17.4,14.4,9.2,1.3,17.2,3.8,0.008,0.3389,0.0041,0.0091,0.8115,0.05029952,0.000110651,1400000US37183052409,"Census Tract 524.09, Wake County, North Carolina",4286,1910,492,1092,681,111,0.445636958,0.114792347,0.254783014,0.158889407,0.025898273
49384,37,183,052503,1400000US37183052503,37183052503,525.03,Wake,NC,North Carolina,"Census Tract 525.03, Wake County, North Carolina",7085,461,5956,0.6596,0.1637,0.6596,0.251,0,0.7909,0.5868,0.7399,2.1176,0.5948,0.9393,0,0,0,0,0,0.9393,0.5864,0.3853,0.074,0.4226,0.8819,0.0488,0,0.4489,0,0.4489,0.145,0.4849,0.4849,0.4849,4.8726,0.2621,0.4516,0.4516,0.4516,0.2513,0.2685,0.3157,0.8282,0.4287,0.6127,0.2359,2.941,0.38,0.5259,0.162,0.4453,0.3749,1.5081,0.1479,0.5665,0.7346,1.3011,0.7741,6.2018,0.3975,0,0,0,0,0,0,0,0,10.23,0.47,36.84,4.09,0,0,0,0,0,100,12.03,10.5,0,40.94,0,45.46,25.7,17.9027,5.6,3.5,60.1,24.1842,8.9,9.3,16.1,16.2,11.8,0.7,1.4,1.4,26.5,8.2,6.9,10.6,7.1,0.1942,0.1022,0.5402,0.0885,0.1297,0.159263284,0.000787139,1400000US37183052503,"Census Tract 525.03, Wake County, North Carolina",7085,5266,892,205,437,285,0.743260409,0.125899788,0.028934368,0.061679605,0.040225829
49385,37,183,052504,1400000US37183052504,37183052504,525.04,Wake,NC,North Carolina,"Census Tract 525.04, Wake County, North Carolina",6774,526,14167,1.2506,0.498,1.0506,0.5579,0,0.7891,0.6743,0.7792,2.2426,0.6334,0.9546,0.4549,0,0,0,0,1.4095,0.721,0.414,0.265,0.2606,0.9396,0.0651,0.3611,0.748,0,1.1091,0.533,0.4849,0.4849,0.4849,6.1857,0.5587,0.4392,0.4392,0.4392,0.3974,0.2628,0.1726,0.7513,0.5266,0.5163,0.3339,2.9609,0.3847,0.7776,0.129,0.4382,0.6298,1.9746,0.4689,0.5665,0.8443,1.4108,0.83,6.7855,0.4919,0,0,1,0,0,1,0.2,0,10.22,0.55,37.91,12.95,8.9,0,0,0,0,98.49,40.21,13.06,12.61,99.43,0,45.46,24.7,24.9924,5.5,2.5,51.4,27.0253,7.3,11.9,20.7,15.1,11.7,2.5,1.4,3,31.4,8.5,7.8,11.3,9.3,0.4696,0.1594,0.7565,0.319,0.1966,0.111233149,0.000593595,1400000US37183052504,"Census Tract 525.04, Wake County, North Carolina",6774,5103,496,336,733,106,0.753321523,0.07322114,0.049601417,0.108207854,0.015648066
49386,37,183,052505,1400000US37183052505,37183052505,525.05,Wake,NC,North Carolina,"Census Tract 525.05, Wake County, North Carolina",5296,536,7261,0.5795,0.1263,0.5795,0.1969,0,0.787,0.6647,0.781,2.2327,0.6304,0,0,0,0,0,0,0,0,0.3853,0.1277,0.1756,0.6886,0.015,0,0.6756,0,0.6756,0.2612,0.4849,0.4849,0.4849,4.0818,0.1213,0.5255,0.5255,0.5255,0.5429,0.5504,0.7663,0.7668,0.5739,0.7547,0.2359,4.1909,0.6531,0.2308,0.5761,0.0348,0.5727,1.4144,0.1119,0,0.4452,0.4452,0.1995,6.576,0.4582,0,0,0,0,0,0,0,0,10.21,0.54,37.95,0,0,0,0,0,0,100,22.17,14.08,0,89.93,0,45.46,32.2,32.1186,11,7.6,53,28.5839,12.1,9.3,11,23.1,4.6,1.9,0,0.2,25.2,8.7,5.2,12.4,7,0.1385,0.2054,0.2082,0.0826,0.3156,0.085639118,0.000342585,1400000US37183052505,"Census Tract 525.05, Wake County, North Carolina",5296,3590,361,301,979,65,0.677870091,0.068164653,0.056835347,0.184856495,0.012273414
49387,37,183,052506,1400000US37183052506,37183052506,525.06,Wake,NC,North Carolina,"Census Tract 525.06, Wake County, North Carolina",2677,164,3895,0.8209,0.2489,0.4209,0.1065,0,0.787,0.6095,0.7775,2.174,0.6131,0,0,0,0,0,0,0,0,0.3853,0.1691,0.1573,0.7117,0.0179,0,0.7666,0,0.7666,0.3209,0.4849,0.4849,0.4849,4.1372,0.1291,0.3418,0.3418,0.3418,0.2156,0.0065,0.1726,0.7845,0.3522,0.4549,0.5115,2.4978,0.288,0.9143,0.1165,0.5515,0.4935,2.0758,0.5625,0.6013,0,0.6013,0.3332,5.5167,0.2918,1,0,1,0,0,2,0.4,0,10.21,0.49,37.86,0,0,0,0,0,0,100,28.53,14.33,0,100,0,45.46,17.9,16.1748,0.2,2.5,54.9,22.1622,6.4,16.8,25.6,14.6,13.3,1.3,1.9,0,35.1,7.6,10.4,8.5,9.2,0.6811,0.0331,0.9784,0.3056,0.0171,0.074040698,0.000288092,1400000US37183052506,"Census Tract 525.06, Wake County, North Carolina",2677,2197,244,78,142,16,0.820694808,0.091146806,0.029137094,0.053044453,0.00597684
49388,37,183,052507,1400000US37183052507,37183052507,525.07,Wake,NC,North Carolina,"Census Tract 525.07, Wake County, North Carolina",3223,309,5441,0.6532,0.1603,0.6532,0.2464,0,0.7891,0.5237,0.7365,2.0493,0.5704,0,0,0,0,0,0,0,0,0.3864,0.4823,0.4171,1.2858,0.249,0,0.7666,0,0.7666,0.3209,0.4815,0.4815,0.4815,4.5832,0.2031,0.4701,0.4701,0.4701,0.4613,0.2736,0.7098,0.6582,0.5926,0.6636,0.2466,3.6057,0.5269,0.2466,0.7408,0.3508,0.5232,1.8614,0.3725,0,0.5876,0.5876,0.316,6.5248,0.4501,0,0,0,0,0,0,0,0,10.22,0.42,36.75,0,0,0,0,0,0,99.99,60.03,10.58,0,100,0,44.94,27.2,27.9863,5.7,6.8,43,29.232,9.9,9.6,11.3,25.7,10.5,1.5,0,0.5,29.6,8.8,6.5,11.9,8.9,0.361,0.2306,0.4494,0.2668,0.2588,0.092167531,0.000269447,1400000US37183052507,"Census Tract 525.07, Wake County, North Carolina",3223,2346,520,48,258,51,0.727893267,0.161340366,0.014892957,0.080049643,0.015823767
49389,37,183,052601,1400000US37183052601,37183052601,526.01,Wake,NC,North Carolina,"Census Tract 526.01, Wake County, North Carolina",3410,281,4676,0.5006,0.0943,0.3006,0.0559,0,0.787,0.6842,0.791,2.2622,0.6395,0,0,0,0,0,0,0,0,0.3853,0.5493,0.4403,1.3749,0.3243,0,0.6727,0,0.6727,0.2595,0.4912,0.4912,0.4912,4.801,0.2462,0.2036,0.2036,0.2036,0.0914,0.0583,0.159,0.2521,0.0164,0.0779,0.1488,0.8039,0.0307,0.4335,0.713,0.1567,0,1.3032,0.0819,0.6075,0.5072,1.1147,0.7027,3.4254,0.0544,0,0,1,0,0,1,0.2,0,10.21,0.56,38.23,0,0,0,0,0,0,100,65.57,10.17,0,89.44,0,46.26,10,9.6623,1.9,2.4,18.5,9.3927,1.8,6.9,14.6,25.2,7.7,0,2,0.3,29.7,7.6,8.5,8.9,7.6,0.3669,0.0331,0.8794,0.1264,0.0292,0.085066423,0.000331246,1400000US37183052601,"Census Tract 526.01, Wake County, North Carolina",3410,3070,125,69,20,126,0.900293255,0.036656891,0.020234604,0.005865103,0.036950147
49390,37,183,052602,1400000US37183052602,37183052602,526.02,Wake,NC,North Carolina,"Census Tract 526.02, Wake County, North Carolina",4699,538,5557,1.1957,0.4667,0.7957,0.3514,0,0.7852,0.713,0.7889,2.2871,0.6468,0,0.4125,0.9327,0,0,0,1.3452,0.7008,0.3853,0.4248,0.2007,1.0108,0.0891,0.2599,0.6025,0,0.8624,0.4223,0.4995,0.4995,0.4995,6.005,0.5179,0.3259,0.3259,0.3259,0.2526,0.1907,0.2275,0.6831,0.4555,0.3283,0.4366,2.5743,0.3032,0.9199,0.1912,0.6045,0.2137,1.9293,0.4298,0,0.5876,0.5876,0.316,5.4171,0.2778,1,0,1,0,0,2,0.4,0,10.2,0.59,38.17,0,5.24,5.24,0,0,0,100,55.07,13.78,0.52,74.41,0,47.74,16.9,17.9761,4.3,2.9,45.1,24.9227,4.8,14.7,26,17,14.1,0.2,0,0.5,36.1,8.1,10,9.5,10.4,0.7276,0.0864,0.9707,0.4605,0.0555,0.076960071,0.000339191,1400000US37183052602,"Census Tract 526.02, Wake County, North Carolina",4699,3905,309,156,268,61,0.831027878,0.065758672,0.033198553,0.057033411,0.012981485
49391,37,183,052603,1400000US37183052603,37183052603,526.03,Wake,NC,North Carolina,"Census Tract 526.03, Wake County, North Carolina",2865,313,4344,0.8151,0.2455,0.6151,0.2204,0,0.787,0.713,0.7903,2.2903,0.6479,0,0.6126,0.9687,0,0,0,1.5813,0.7811,0.3853,0.2289,0.2928,0.907,0.0554,0.3663,0.7666,0,1.1329,0.5437,0.4995,0.4995,0.4995,6.411,0.6085,0.2132,0.2132,0.2132,0.1087,0,0.0417,0.6903,0.4012,0.0917,0.0525,1.3861,0.0963,0.2466,0.465,0.0251,0,0.7367,0.0186,0,0,0,0,2.336,0.0066,0,0,1,0,0,1,0.2,0,10.21,0.59,38.21,0,37.47,36.94,0,0,0,100,36.1,12.67,13.36,100,0,47.74,10.5,10.6806,0,1.2,45.7,23.455,2,3.7,11.3,21.6,4,0,0,0,27.8,7.6,7.9,8.3,6.7,0.2591,0.0331,0.778,0.066,0.0128,0.094438549,0.00031122,1400000US37183052603,"Census Tract 526.03, Wake County, North Carolina",2865,2563,88,68,77,69,0.894589878,0.030715532,0.023734729,0.026876091,0.02408377
49392,37,183,052701,1400000US37183052701,37183052701,527.01,Wake,NC,North Carolina,"Census Tract 527.01, Wake County, North Carolina",6389,705,51001,1.346,0.5481,1.346,0.7546,0.325,0.7817,0.7035,0.7891,2.5993,0.7355,0,0.7519,0.9765,0,0,0,1.7284,0.8346,0.3853,0.4836,0.0949,0.9638,0.0726,0.7435,0.5878,0,1.3313,0.6404,0.4995,0.4995,0.4995,7.1223,0.7506,0.6951,0.6951,0.6951,0.6336,0.8024,0.1117,0.7901,0.7371,0.9614,0.1958,4.2321,0.6614,0.236,0.7724,0.2564,0.6377,1.9025,0.4071,0,0.5876,0.5876,0.316,7.4173,0.5954,0,0,0,0,0,0,0,0.33,10.18,0.58,38.18,0,77.89,50.83,0,0,0,100,60.14,15.17,94.98,71,0,47.74,51.9,37.0828,19.7,2,55.6,35.0877,24.4,8.2,11.1,26.3,9.2,2.6,0,0.5,29.5,9.2,5.6,13.4,9.5,0.355,0.3389,0.2747,0.344,0.4322,0.108364786,0.000680118,1400000US37183052701,"Census Tract 527.01, Wake County, North Carolina",6389,3070,889,225,2113,92,0.480513382,0.139145406,0.035216779,0.330724683,0.01439975
49393,37,183,052704,1400000US37183052704,37183052704,527.04,Wake,NC,North Carolina,"Census Tract 527.04, Wake County, North Carolina",6420,873,5591,1.6624,0.6943,1.4624,0.8169,0.325,0.7741,0.6441,0.7627,2.5059,0.7075,0,0.7846,0,0,0,0,0.7846,0.4802,0.3853,0.4401,0.3113,1.1367,0.1466,0.6704,0.5928,0,1.2632,0.6055,0.4995,0.4995,0.4995,6.1899,0.5598,0.8503,0.8503,0.8503,0.936,0.9444,0.4307,0.9123,0.9298,0.9894,0.6672,5.8098,0.9284,0.0746,0.8931,0.2283,0.8359,2.0319,0.5218,0.496,0.4452,0.9412,0.6026,9.6332,0.9026,0,0,0,1,0,1,0.2,0.33,10.14,0.52,37.45,0,87.24,0,0,0,0,100,56.33,12.39,77.77,72.13,0,47.74,79.4,64.0156,32.8,4.3,73.1,48.5318,32.9,21.7,7.1,29.5,8.8,7.8,0.7,0.2,30.8,10.3,3.7,16.7,10.5,0.4334,0.6494,0.04,0.4731,0.7746,0.079528736,0.000293906,1400000US37183052704,"Census Tract 527.04, Wake County, North Carolina",6420,1320,2435,110,2490,65,0.205607477,0.379283489,0.017133956,0.387850467,0.010124611
49394,37,183,052705,1400000US37183052705,37183052705,527.05,Wake,NC,North Carolina,"Census Tract 527.05, Wake County, North Carolina",4960,426,10368,1.386,0.5679,1.386,0.7768,0.325,0.7741,0.6647,0.7753,2.5391,0.717,0,0.8028,0.958,0,0,0,1.7608,0.8463,0.3853,0.3456,0.0886,0.8195,0.0356,0.7076,0.7538,0,1.4614,0.7184,0.4995,0.4995,0.4995,7.0803,0.7428,0.7424,0.7424,0.7424,0.6575,0.7544,0.3594,0.7513,0.438,0.6942,0.3822,4.037,0.621,0.4335,0.2839,0.8055,0.7965,2.3194,0.7573,0,0.6153,0.6153,0.3388,7.7141,0.6432,0,0,0,0,0,0,0,0.33,10.14,0.54,37.8,0,92.03,23.05,0,0,0,100,48.1,15.25,87.22,99.7,0,47.74,59.3,38.4879,17.4,3.8,51.4,24.4541,10.6,13.2,14.6,18.9,18,6.1,0,0.6,33,8.9,6.6,12.1,10.2,0.5657,0.2567,0.471,0.4345,0.2812,0.10744342,0.000463275,1400000US37183052705,"Census Tract 527.05, Wake County, North Carolina",4960,2021,1423,305,1023,188,0.407459677,0.286895161,0.061491935,0.20625,0.037903226
49395,37,183,052706,1400000US37183052706,37183052706,527.06,Wake,NC,North Carolina,"Census Tract 527.06, Wake County, North Carolina",4751,481,5521,1.8766,0.7777,1.4766,0.8246,0,0.7682,0.6937,0.7724,2.2343,0.6309,0,0.8333,0.9042,0,0,0,1.7375,0.8378,0.3853,0.1507,0.2996,0.8356,0.0391,0.7123,0.7596,0,1.4719,0.7251,0.4995,0.4995,0.4995,6.7788,0.6858,0.8373,0.8373,0.8373,0.6871,0.8303,0.5844,0.7082,0.4269,0.9506,0.3192,4.5067,0.7151,0.1652,0.6116,0.1628,0.8436,1.7832,0.3106,0.7436,0.8486,1.5922,0.9229,8.7194,0.7908,0,1,0,1,0,2,0.4,0,10.11,0.57,37.71,0,98.1,0.02,0,0,0,100,25.8,12.56,88.27,99.89,0,47.74,76.8,40.2943,21.3,5.5,47.3,24.1399,22.7,11.5,9.6,23.6,7.8,8.2,7.2,3.1,33.5,10.7,5.3,16,12.1,0.5934,0.7373,0.2235,0.6563,0.7146,0.111575652,0.000631087,1400000US37183052706,"Census Tract 527.06, Wake County, North Carolina",4751,1102,1865,231,1485,68,0.231951168,0.392548937,0.048621343,0.312565776,0.014312776
49396,37,183,052707,1400000US37183052707,37183052707,527.07,Wake,NC,North Carolina,"Census Tract 527.07, Wake County, North Carolina",7239,819,5048,1.4828,0.6147,1.0828,0.5819,0,0.766,0.6544,0.7699,2.1903,0.6181,0,0.5782,0,0,0,0,0.5782,0.361,0.4642,0.3208,0.256,1.041,0.1014,0.3513,0.6227,0,0.974,0.4704,0.4876,0.4876,0.4876,5.2711,0.349,0.7836,0.7836,0.7836,0.5245,0.689,0.3443,0.6243,0.5366,0.8928,0.3121,3.9236,0.5965,0.5139,0.5761,0.51,0.7231,2.3231,0.7601,0.7342,0.5527,1.2869,0.7677,8.3172,0.7338,1,0,0,0,1,2,0.4,0,10.1,0.53,37.65,0,28.99,0,0,0,0,89.65,45.7,13.11,11.23,78.93,0,45.78,66.7,31.199,14.9,3.7,40.2,27.3379,17.5,11.3,15.9,23.1,12.7,4,6.7,0.4,36.2,10.2,6.4,14.6,12.6,0.7327,0.6245,0.4287,0.7032,0.5724,0.125730705,0.000605302,1400000US37183052707,"Census Tract 527.07, Wake County, North Carolina",7239,2414,2666,466,1584,109,0.333471474,0.368282912,0.064373532,0.218814753,0.015057328
49397,37,183,052801,1400000US37183052801,37183052801,528.01,Wake,NC,North Carolina,"Census Tract 528.01, Wake County, North Carolina",6512,537,4395,1.0246,0.3692,0.6246,0.2269,0,0.7384,0.4441,0.7019,1.8844,0.506,0,0.5064,0.9503,0,0,0,1.4567,0.7365,0.3943,0.3277,0.4052,1.1272,0.1414,0.3934,0.3232,0,0.7166,0.2876,0.2466,0.2466,0.2466,5.4315,0.3851,0.5625,0.5625,0.5625,0.2677,0.2321,0.1466,0.2922,0.2961,0.3364,0.1523,1.7234,0.1482,0.562,0.5684,0.2701,0.6593,2.0598,0.548,0,0.8001,0.8001,0.4755,5.1458,0.2395,1,0,1,0,0,2,0.4,0,9.97,0.36,35.86,0,15.48,15.48,0,0,0,99.81,46.39,10.83,17.23,19.57,0,12.33,35.6,18.7126,5,2.3,20.4,20.6744,4.9,7,16.7,23,9.4,2.9,0,2.2,35,9.2,7.9,11.9,10.5,0.6759,0.3389,0.778,0.4731,0.2588,0.124431021,0.000757886,1400000US37183052801,"Census Tract 528.01, Wake County, North Carolina",6512,4193,1893,128,171,127,0.643888206,0.290694103,0.01965602,0.026259214,0.019502457
49398,37,183,052802,1400000US37183052802,37183052802,528.02,Wake,NC,North Carolina,"Census Tract 528.02, Wake County, North Carolina",6538,470,6128,1.3556,0.5529,1.3556,0.76,0,0.7517,0.4723,0.7114,1.9354,0.527,0,0.632,0.9701,0,0,0,1.6021,0.7884,0.6532,0.4471,0.4233,1.5236,0.4658,0.6504,0.6239,0,1.2743,0.6111,0.2472,0.2472,0.2472,6.5826,0.6447,0.6924,0.6924,0.6924,0.6624,0.4784,0.6674,0.5629,0.5326,0.6815,0.3898,3.975,0.6075,0.4036,0.7008,0.744,0.6298,2.4782,0.8529,0.6268,0.3832,1.01,0.6746,8.1556,0.7109,0,0,0,0,0,0,0,0,10.03,0.38,36.11,0,42.44,39.09,0,0,0,32.98,56.95,10.46,72.34,79.24,0,12.42,51.5,38.8039,9.4,6.3,35.7,27.2258,10.3,13.4,14.1,25,16.6,2.5,2.4,0.1,34.2,9.7,6.6,14,11.1,0.6335,0.4859,0.471,0.5479,0.5033,0.1174926,0.00077147,1400000US37183052802,"Census Tract 528.02, Wake County, North Carolina",6538,3168,1920,56,1319,75,0.484551851,0.293667788,0.00856531,0.201743652,0.011471398
49399,37,183,052803,1400000US37183052803,37183052803,528.03,Wake,NC,North Carolina,"Census Tract 528.03, Wake County, North Carolina",12074,970,10443,1.7877,0.7449,1.3877,0.7778,0,0.7471,0.5237,0.7136,1.9844,0.5459,0,0.6794,0,0.8645,0,0,1.5439,0.7677,0.4739,0.2145,0.4183,1.1067,0.1311,0.5747,0.6989,0,1.2736,0.6106,0.4253,0.4253,0.4253,6.3339,0.5915,0.8748,0.8748,0.8748,0.7528,0.7089,0.7098,0.5315,0.7301,0.6731,0.4441,4.5503,0.7236,0.1608,0.9683,0.3874,0.6217,2.1382,0.6167,0.7572,0.4452,1.2024,0.7336,8.7657,0.7962,1,1,0,0,0,2,0.4,0,10.01,0.42,36.16,0,55.92,0,34.61,0,0,87.3,34.36,10.56,52.4,93.96,0,36.35,84,44.7906,15.6,6.8,33.6,34.7414,10.1,14.9,9.5,33.9,11,2.4,8,0.2,35.6,10.7,5.1,15.1,12.2,0.7047,0.7373,0.1933,0.6662,0.6272,0.236763759,0.001665211,1400000US37183052803,"Census Tract 528.03, Wake County, North Carolina",12074,1935,7928,90,1770,351,0.160261719,0.656617525,0.007454033,0.146595991,0.02907073
49400,37,183,052806,1400000US37183052806,37183052806,528.06,Wake,NC,North Carolina,"Census Tract 528.06, Wake County, North Carolina",18085,1496,6726,1.2679,0.5074,1.0679,0.5708,0,0.7384,0.5115,0.6805,1.9304,0.525,0,0.4717,0,0.778,0,0,1.2497,0.6716,0.6039,0.0549,0.5837,1.2425,0.2149,0.2532,0.3931,0,0.6463,0.243,0.408,0.408,0.408,5.4769,0.3957,0.8961,0.8961,0.8961,0.6782,0.6361,0.5844,0.4551,0.6672,0.7074,0.1774,3.9058,0.5926,0.0291,0.9135,0.249,0.7994,1.991,0.4841,0.6618,0.4452,1.107,0.6997,7.8999,0.6722,0,1,0,0,0,1,0.2,0,9.97,0.41,35.32,0,10.71,0,10.71,0,0,47.91,8.44,8.04,0.18,30.49,0,33.91,87.7,39.7844,13.2,5.5,28.8,32.0308,10.9,7.7,4.9,30.3,9.1,6.2,3.4,0.2,32.7,10.7,4.1,14.7,10.6,0.5477,0.7373,0.0688,0.4854,0.5837,0.209489312,0.001781021,1400000US37183052806,"Census Tract 528.06, Wake County, North Carolina",18085,2224,11033,383,3889,556,0.122974841,0.610063589,0.021177772,0.215040088,0.03074371
49401,37,183,052807,1400000US37183052807,37183052807,528.07,Wake,NC,North Carolina,"Census Tract 528.07, Wake County, North Carolina",6558,604,5235,1.0241,0.3689,1.0241,0.5374,0,0.7203,0.3844,0.6518,1.7565,0.451,0,0.4252,0,0.7324,0,0,1.1576,0.6485,0.6507,0.0724,0.581,1.3041,0.2638,0.5187,0.3168,0,0.8355,0.4115,0.3388,0.3388,0.3388,5.3925,0.3764,0.8199,0.8199,0.8199,0.5735,0.4077,0.801,0.4085,0.3741,0.7315,0.1811,3.4774,0.4987,0.1314,0.8905,0.6356,0.6298,2.2873,0.7348,0.7735,0.3832,1.1567,0.7167,7.7413,0.6477,0,0,0,0,0,0,0,0,9.88,0.32,34.66,0,6.19,0,5.22,0,0,33.71,11.75,8.08,39.31,18.59,0,24.55,73.5,33.7099,8,8.2,26.2,22.7466,11.5,7.8,8.8,29.4,14.6,2.5,9,0.1,31.8,9.4,5.7,12.7,9.2,0.4937,0.3966,0.2923,0.3056,0.3505,0.307417745,0.004207337,1400000US37183052807,"Census Tract 528.07, Wake County, North Carolina",6558,1738,3242,10,1198,370,0.265019823,0.494358036,0.001524855,0.182677646,0.05641964
49402,37,183,052808,1400000US37183052808,37183052808,528.08,Wake,NC,North Carolina,"Census Tract 528.08, Wake County, North Carolina",11485,821,6961,0.9081,0.2988,0.9081,0.4419,0,0.7203,0.4441,0.6825,1.8469,0.49,0,0.4496,0,0.8224,0,0,1.272,0.678,0.6223,0.1191,0.3779,1.1193,0.1374,0.39,0.5028,0,0.8928,0.4352,0.1595,0.1595,0.1595,5.2905,0.3532,0.6201,0.6201,0.6201,0.379,0.4023,0.6579,0.6705,0.6551,0.5416,0.3192,3.6256,0.5313,0.3805,0.5019,0.5851,0.3749,1.8424,0.3574,0.6919,0.3832,1.0751,0.6911,7.1632,0.5549,0,0,0,0,0,0,0,0,9.88,0.36,35.36,0,8.39,0,20.49,0,0,41.95,20.63,11.33,16.7,52.02,0,2.65,41.8,24.0839,7.9,6.2,44,31.5611,7.7,11.5,13.7,22.1,13.8,0.7,4.6,0.1,32.4,9.3,6.4,12.7,9.8,0.53,0.3679,0.4287,0.3826,0.3505,0.271550547,0.003311938,1400000US37183052808,"Census Tract 528.08, Wake County, North Carolina",11485,6684,2706,233,1489,373,0.581976491,0.235611667,0.020287331,0.129647366,0.032477144
